GENE_SYMBOL,ctrl,ctrl,ctrl,mod,mod,mod
STAP1,6.322842,6.504336,6.498764,6.556944,6.624383,6.163312
CLN5,7.998006,7.86738,8.153548,7.752715,7.75174,7.478735
MRPL12,8.354643,8.688438,8.490602,9.006128,8.297136,8.143635
MAGEB5,6.082286,6.042316,6.059846,6.091805,6.145488,6.036676
BSDC1,8.652392,8.364544,8.458492,8.269738,7.940037,8.470987
BSDC1,6.594154,6.679932,6.685129,6.749563,6.580996,6.670757
BMP8B,13.81997,14.00604,13.72328,14.49756,14.21492,14.43036
WASH1,9.585747,9.581646,9.26255,9.486742,9.618452,10.25808
ST7-AS2,5.830845,5.856327,5.887438,5.892581,5.896739,5.942095
TGFB2-AS1,6.017524,5.86802,5.934162,5.849373,6.015423,5.959157
MAST4,5.941961,5.968008,6.020956,6.177334,6.285336,5.891332
FAM205BP,5.941961,5.856327,5.838429,5.948517,5.924897,5.858247
FAM205BP,5.86583,5.856327,5.813433,5.976871,5.896739,5.907766
TLDC2,5.951451,5.947649,6.020956,5.820233,5.911195,5.874076
RPL29,11.21602,11.87102,11.82616,10.45893,10.56615,10.56296
NOL4L,6.196851,6.138015,6.212611,6.148658,6.188115,6.119222
ADPRH,7.597377,7.467518,7.764203,8.551903,8.333829,7.461158
SOGA1,5.990355,6.025139,5.999661,6.203355,5.95378,6.078143
EBPL,8.881662,8.972699,9.141222,9.167409,8.764765,8.489685
EBPL,8.761919,8.964401,9.151312,8.929421,8.729628,8.60627
KLHL7,6.858753,7.022899,7.110532,7.069615,6.881761,6.845248
FLNA,11.89995,12.19103,11.68425,12.20469,11.99626,12.05932
KANTR,7.890981,7.944436,7.729373,8.014176,8.169263,7.972976
RFPL4AL1,5.723935,5.856327,5.934162,5.761191,5.736975,5.891332
SRSF5,12.09408,12.0514,12.40422,12.3484,12.14965,11.92755
SPATA9,5.998695,5.903158,5.838429,6.006923,5.839941,5.728528
ABAT,5.898674,5.92605,5.887438,5.976871,6.047061,5.996631
CTAGE1,5.779991,5.784298,5.838429,5.86385,5.825804,5.696199
ARNT2,5.920616,5.83298,5.887438,6.035419,5.95378,5.874076
NTNG1,5.910167,5.947649,5.956239,5.948517,5.95378,5.978114
SCARA5,6.349575,6.38384,6.275047,6.35598,6.363409,6.63591
UGGT1,8.025278,7.937071,8.091129,8.328056,8.401833,9.00765
MTHFD2L,5.998695,6.169223,6.603997,6.177334,6.064227,5.959157
SBK1,9.075638,9.635354,9.499352,8.678507,9.026506,8.101161
KRTAP27-1,5.898674,5.856327,5.788145,6.006923,5.95378,5.826203
LCN1,6.758613,6.56149,6.318768,6.091805,7.086394,7.205807
HDGFL1,7.928916,7.750621,7.374834,7.08515,7.771541,7.804182
HIBCH,6.594154,6.468595,6.544766,6.714471,6.558431,6.286868
CSGALNACT1,9.29518,9.74497,9.024869,9.58605,9.551526,10.98547
NXT2,6.390488,6.38384,6.433901,6.425461,6.645617,6.482906
OR56A4,6.017524,5.903158,5.863283,5.892581,5.896739,5.858247
OR56B4,6.017524,5.903158,5.945912,6.064227,5.882346,5.996631
C12orf54,5.877025,5.808808,5.813433,5.920344,5.999275,5.826203
EYA1,7.00754,6.978743,6.603997,6.535775,7.59087,7.319266
ST8SIA6,6.036613,5.988214,5.945912,6.119815,5.924897,5.924218
TRAPPC2,5.951451,5.957964,5.956239,5.948517,5.984052,6.036676
CCDC73,5.806526,5.880003,5.990549,5.892581,5.812113,5.891332
BAGE,8.279594,7.988437,8.073288,8.275163,8.021904,8.699505
LRIG2,5.920616,6.007179,5.887438,5.877937,5.753877,5.728528
CHST6,12.76922,12.66938,11.34656,11.389,12.84415,12.47354
GPR125,5.898674,5.968008,6.07796,5.806895,5.95378,5.891332
ECHDC1,6.027795,5.988214,5.999661,5.892581,5.796401,5.826203
BRMS1,8.03264,8.041796,7.831674,8.205531,8.18667,8.256738
SWT1,6.475722,6.369753,6.486611,6.567108,6.416393,6.430799
METTL10,6.161412,6.42371,6.212611,5.963523,6.09615,6.016569
ARHGEF28,5.830845,7.62282,5.921977,5.920344,5.768166,5.826203
SLC22A8,8.909899,8.472299,8.002489,7.842319,9.029794,9.247905
CNTNAP2,6.05415,6.145575,6.122717,6.006923,6.339786,6.20492
MMAB,6.349575,6.475421,6.377012,6.177334,6.113459,5.959157
CNTLN,5.998695,6.122717,6.032526,6.388521,6.130269,5.924218
CNTLN,5.941961,5.914957,5.999661,5.948517,5.95378,5.858247
MT1IP,6.248076,6.269874,6.114114,6.148658,6.298278,6.20492
GJD3,5.806526,5.880003,5.863283,5.992622,5.95378,5.924218
FAM213B,9.820554,10.14925,9.720275,9.67687,9.312201,9.100323
FAM107B,10.2187,10.20122,10.73426,9.453834,9.781415,10.06597
FAM167B,6.341058,6.402452,6.479699,6.425461,6.272276,5.959157
FAM177B,10.97589,12.2847,11.9311,8.839885,8.098675,8.99478
NRXN3,5.779991,5.957964,5.887438,5.920344,5.868231,6.036676
ALDH3B1,9.125172,8.97012,8.008521,8.312906,8.95952,8.602309
PLEKHG1,6.017524,6.058919,6.139829,6.119815,6.047061,6.036676
ARHGAP35,8.02123,8.119834,7.881503,7.943247,7.996401,8.29312
FNBP1,12.10137,11.99107,12.23959,12.09804,12.02811,11.58546
EIF4ENIF1,6.636945,6.679932,6.498764,6.685329,6.68737,6.915888
EIF4ENIF1,6.438423,6.361856,6.512441,6.229629,6.298278,6.342862
CLCN4,6.248076,6.233688,6.340702,6.344816,6.174483,6.430799
FLJ13224,6.108808,6.015805,5.838429,6.091805,6.145488,5.978114
KLF6,6.913633,6.738005,6.782998,7.116381,6.809276,7.170476
KHDC3L,5.806526,5.856327,5.863283,5.776537,5.868231,5.891332
LMF2,12.41894,12.29832,12.71993,12.7311,12.67472,12.34126
ECT2L,5.888273,5.903158,5.898674,5.877937,5.999275,5.891332
CFH,6.108808,6.218601,6.562144,6.064227,5.969588,5.840553
TMEM164,6.858753,6.42371,6.659996,6.676491,6.429054,7.550565
USP17L7,5.930957,5.86802,5.813433,6.064227,5.984052,5.907766
BRDTP1,6.017524,5.968008,5.887438,5.920344,5.95378,6.057187
SLC24A2,5.841883,5.997018,5.934162,5.776537,5.969588,5.891332
COL9A2,5.830845,5.914957,5.788145,5.806895,5.839941,5.826203
TMEM215,5.898674,5.988214,5.999661,5.86385,5.969588,5.79358
RPS6,6.341058,6.269874,6.391127,6.280307,6.258532,5.924218
CCDC57,5.961408,5.856327,5.898674,5.820233,6.047061,5.774957
EFEMP2,7.702178,7.737817,8.111177,8.631673,7.831818,7.640136
CHRM4,8.21358,6.322482,6.391127,6.616213,8.648021,7.889686
PIK3R2,11.40027,11.62538,10.73557,11.00306,11.01849,10.65358
CHRM1,6.017524,5.92605,5.956239,5.892581,5.924897,6.078143
FRAT1,10.99519,10.32526,11.2213,11.15432,10.87078,11.32184
SSH2,11.23502,10.60874,10.91251,11.36673,10.97589,11.17829
PABPN1L,6.213916,6.218601,6.19775,6.049802,6.21849,6.359799
TMPRSS9,7.267542,6.788713,6.289241,6.470943,8.276546,7.132099
ABCA12,5.930957,5.808808,5.934162,5.835617,5.782914,5.840553
TAF8,8.622426,8.625894,8.540762,8.91944,9.176734,8.916402
HVCN1,9.382499,10.10244,9.68466,9.046202,9.263915,9.184491
SLC35B2,7.231379,7.42386,7.392041,7.770031,7.305182,7.157426
CCDC127,5.806526,5.808808,5.813433,5.746718,5.753877,5.891332
C1orf233,7.415096,8.223529,7.750812,8.046091,7.247893,7.441421
LCN8,6.017524,5.892165,5.838429,5.992622,5.896739,6.142165
MAP3K1,12.41446,12.13338,12.51302,12.34013,12.18117,11.94635
SLA2,6.491796,6.550054,6.597691,6.732027,6.624383,6.766585
0,7.799416,7.724441,7.74813,7.525862,7.628935,7.771994
PNLIPRP3,5.898674,5.92605,5.87499,5.86385,5.95378,5.907766
ASIC2,6.322842,5.880003,6.498764,6.006923,6.032274,5.996631
ABRA,5.806526,5.892165,5.863283,5.806895,5.839941,5.858247
BOLA3,6.445771,6.580264,6.732724,6.947274,6.829043,8.034889
MT1H,5.877025,5.83298,5.921977,6.064227,5.95378,5.942095
PHB2,10.88395,11.22327,11.12763,10.32626,10.27353,9.886823
FCRL3,9.29518,10.27925,9.849717,9.734742,9.572504,7.788215
NUTM2G,7.338583,7.54338,7.708103,7.796174,7.394199,7.917035
NEDD9,6.706067,6.543286,6.743344,6.576209,6.780919,7.229416
HSPB7,5.888273,5.968008,5.910578,6.006923,5.854263,5.858247
RANBP3,6.949193,6.773384,6.841389,7.243493,6.872732,6.734506
DNAAF1,5.898674,5.947649,5.863283,5.86385,5.882346,5.891332
MICA,7.637737,8.065639,7.834584,8.228004,8.000817,7.81918
MICA,10.39478,10.90756,10.55593,9.98757,10.30552,9.59296
NT5DC1,7.409579,7.332906,7.533624,7.482762,7.240634,7.422503
IFT52,8.127114,8.472299,8.553264,8.259283,8.284024,8.078292
SLC38A8,5.920616,5.856327,5.887438,5.776537,5.984052,6.448323
SRGAP3,7.839325,7.633862,7.759969,7.818988,7.596589,8.754193
AHSA2,6.926702,6.59204,6.875841,6.597052,6.949293,6.93056
PPHLN1,8.925751,9.217537,9.362262,9.255991,8.972444,8.926167
CNKSR3,5.85469,5.92605,5.921977,5.934803,5.911195,6.20492
C6orf120,7.584742,7.648696,7.9677,7.26402,7.335065,7.205807
HES7,5.817166,6.015805,5.87499,5.806895,5.882346,5.942095
NFYC,10.06656,9.424321,9.826488,10.43829,9.931619,10.03195
PAQR5,5.888273,5.947649,5.887438,5.835617,6.015423,5.891332
MAGEB6,5.85469,5.856327,5.921977,5.835617,5.839941,6.430799
H1FX-AS1,6.264094,6.218601,6.405348,6.229629,6.232153,6.24577
TMIGD1,5.85469,5.83298,5.863283,5.776537,5.825804,5.858247
DLGAP1-AS1,10.62192,10.60393,10.34573,10.48909,10.89655,10.96464
NBPF12,8.839885,8.868234,8.446289,8.527117,8.713423,8.906364
LY9,9.790177,10.13412,9.995451,9.221019,9.625178,8.931816
GPC5,5.806526,5.729072,5.788145,5.806895,5.768166,5.891332
LMOD1,6.475722,5.947649,5.934162,5.806895,5.796401,5.808955
LRFN3,6.858753,6.69799,6.562144,6.801149,6.899719,6.915888
PROB1,6.222857,6.24139,6.095367,6.189584,6.467035,6.036676
ANKRD30A,5.86583,5.947649,5.838429,5.86385,5.868231,5.826203
MPZ,6.108808,5.947649,5.863283,5.992622,6.015423,5.891332
BCAR1,5.898674,5.83298,6.059846,6.616213,5.95378,5.907766
PRPF31,9.948925,10.42821,10.09793,9.870474,9.88737,9.388477
LRRK2,10.27888,9.459843,10.43609,10.02429,10.50412,10.70331
CHKB-AS1,6.733034,6.887586,7.027914,6.801149,6.708965,6.286868
MYL10,5.920616,5.92605,5.910578,5.877937,5.969588,6.036676
ATP2B3,6.944264,6.794666,6.715099,6.524648,6.949293,7.119912
KIF3C,7.119067,6.615372,6.743344,7.48765,7.034107,7.845924
KIF3C,6.05415,6.025139,6.07796,6.177334,6.203215,6.057187
PRG4,5.86583,5.758071,5.813433,5.892581,5.839941,6.016569
PAM,7.216697,7.351841,7.153537,7.889313,7.720049,7.330245
QKI,9.510723,9.443315,9.425406,10.43253,9.718776,10.62976
FGFR1OP2,8.598337,8.879594,8.599506,7.961999,8.726381,9.606229
FGFR1OP2,7.431903,7.351841,7.466971,7.634536,7.628935,8.016884
IPO8,9.109333,9.233693,9.394256,9.074984,9.506564,8.664445
BBX,9.355639,9.726214,8.913349,9.645348,9.585125,8.982902
DNAJB5,6.48362,6.202124,6.634977,6.3297,6.032274,6.359799
GCG,6.587354,6.749371,6.58035,6.586282,6.829043,7.182472
GPX3,6.196851,6.299064,6.2212,6.035419,6.145488,6.016569
NCF1,15.16756,14.35683,14.77151,15.4502,15.28651,15.93845
CYP24A1,5.941961,5.92605,5.863283,5.86385,5.812113,5.924218
GON4L,6.7847,6.69799,6.767626,6.759603,6.536419,7.170476
TANGO2,9.943782,10.2503,9.2657,9.609523,9.573873,10.09834
AMIGO1,8.347587,8.584455,8.312355,7.3721,8.116533,7.4037
CLDN10,6.677981,6.38384,6.114114,6.006923,6.480253,6.359799
MANEAL,7.822434,7.629539,7.446037,7.338189,7.709532,7.640136
MAGI3,6.298409,6.27752,6.333155,5.948517,6.203215,5.907766
MAGI1,5.85469,6.058919,5.838429,5.948517,5.924897,5.924218
MAGI1,5.817166,5.808808,5.934162,5.806895,5.839941,5.826203
SRSF11,9.79719,9.787636,10.00432,10.14705,9.970331,9.613354
APTX,6.381913,6.756175,6.597691,6.694393,6.547456,6.24577
LSP1,11.04222,10.65843,10.38607,11.20425,10.74249,10.84011
EIF3G,11.04532,11.53955,11.17733,10.60587,10.64991,10.0355
EIF3J,7.119067,7.293169,7.736523,7.257233,7.155664,6.93056
SUN1,7.489234,7.44476,7.477278,7.502729,7.648696,7.026666
CCDC94,11.34172,11.35866,11.46721,11.37021,11.32742,11.29772
GLIPR2,10.8461,10.46123,10.84666,11.54762,11.27881,11.70642
PDP1,9.119132,9.110705,9.979004,8.16133,8.947702,8.174779
MED4,7.856163,7.86738,8.426184,7.937819,8.137244,8.029591
UBE3D,6.527644,6.567413,6.634977,6.514517,6.416393,6.585553
UBE3D,6.07209,6.226054,6.228915,6.091805,6.145488,5.959157
GGN,6.651267,6.920387,6.666381,6.904871,7.002405,7.523265
SLC35D3,6.264094,6.058919,6.147001,6.401257,6.145488,6.702885
REEP6,7.258431,7.161852,7.153537,7.441895,7.381153,7.340136
CD24,8.755167,9.387296,9.019084,8.111013,8.808521,9.826811
DNAJB13,6.07209,6.025139,5.978244,5.976871,6.203215,5.996631
MROH1,5.998695,6.138015,6.236971,6.292611,6.145488,6.036676
DNAJC21,7.094108,7.268171,7.437407,6.723763,6.750673,6.499288
ADAM21,6.623254,6.329623,6.087387,6.078966,6.232153,6.286868
ATXN2L,8.91516,8.807656,8.399644,8.827835,9.333665,9.372717
ATXN1L,6.05415,6.025139,6.04194,6.177334,6.080398,5.959157
ATXN1L,8.985523,9.006416,9.114075,8.578321,8.845309,8.324962
OR2L3,5.910167,5.988214,6.164576,5.892581,6.015423,5.924218
OR2L2,5.961408,5.997018,5.999661,6.006923,5.999275,5.942095
OR2L8,5.877025,5.947649,5.978244,5.920344,6.258532,6.09928
ARHGAP23,6.07209,6.007179,6.020956,6.203355,6.080398,6.163312
TFE3,11.95337,11.53955,10.98848,11.37752,11.85589,12.02229
MME,10.86441,9.021787,9.354931,11.45936,10.86691,12.43957
IMPA1,6.381913,6.346159,6.486611,6.49294,6.624383,6.766585
TNPO3,8.790993,8.179735,8.033781,9.017419,8.66792,8.806363
OSTN,5.723935,5.947649,5.910578,5.877937,5.812113,5.774957
RPL7,12.28529,13.26684,14.16725,10.99307,12.72249,12.36488
C16orf96,5.961408,5.968008,6.114114,5.934803,5.95378,5.959157
EPN1,12.52274,12.37146,12.26279,13.18531,12.26587,12.85127
TMEM106A,6.706067,6.603552,6.799374,7.044683,6.848238,6.670757
TRIQK,6.090475,6.025139,6.304054,6.459537,5.984052,6.63591
PRLHR,10.46208,10.24042,8.940215,9.155395,10.52355,10.14592
PANX1,7.525504,7.895766,7.756294,7.552587,7.447491,7.205807
NOTCH1,9.916957,9.811268,9.404097,9.729386,10.13009,10.18064
GOT1L1,5.941961,5.83298,5.773149,5.948517,5.896739,5.891332
DEFB108B,5.830845,5.856327,5.921977,5.920344,5.896739,5.874076
GALC,7.071991,7.062108,7.360245,7.472493,7.356364,7.026666
AQPEP,5.85469,5.808808,5.863283,5.86385,5.705066,5.696199
CD200,6.213916,6.819787,6.212611,6.203355,6.339786,6.119222
SMIM6,5.930957,5.880003,6.020956,6.229629,5.812113,6.119222
CNIH1,6.671445,6.703755,6.959861,6.377681,6.558431,6.430799
CRX,6.017524,5.903158,5.934162,6.006923,6.113459,6.078143
PGC,6.179895,6.007179,6.059846,6.177334,6.285336,6.20492
SMURF2,6.636945,6.468595,6.525521,6.447378,6.441889,6.63591
SARM1,5.877025,6.025139,5.910578,5.86385,5.896739,5.874076
EPHB2,8.161704,7.819682,7.323865,8.334232,8.412694,8.261702
TBC1D1,10.43004,9.686959,9.859194,10.39323,10.74656,11.16961
FAM117B,7.025654,6.910553,6.841389,6.76878,6.848238,6.815237
ETV2,6.399305,6.27752,6.573874,6.292611,6.285336,6.46503
FAM229B,6.205339,6.098739,6.275047,5.948517,6.047061,6.036676
LAMB1,11.50724,10.96586,9.643427,9.4452,11.55828,10.98029
LAMB1,5.806526,5.947649,5.813433,5.906255,5.812113,5.79358
RAX,5.979813,5.914957,6.032526,5.948517,6.047061,5.978114
BTN1A1,5.998695,6.025139,5.999661,5.906255,6.130269,5.959157
RAB1A,11.07499,10.7527,11.33957,11.21384,11.04156,10.92964
SGTB,9.288146,9.2363,9.475665,9.145392,9.253778,9.004917
ZNF365,6.116433,6.007179,6.04194,5.920344,6.080398,6.036676
CYP20A1,9.369353,9.48112,9.451012,9.241123,9.370754,8.715611
SDC2,5.817166,5.808808,5.910578,5.820233,5.95378,5.826203
ANO10,7.978216,8.662442,7.859131,8.974261,8.005677,8.975166
BRE,8.437648,8.388691,8.193226,8.752096,8.151397,8.640697
TUBB8,6.151879,5.968008,5.910578,6.135203,6.145488,5.891332
FAM66C,5.951451,6.025139,6.180804,6.119815,5.984052,5.858247
METTL24,5.830845,5.784298,5.887438,5.849373,5.882346,5.826203
ANKDD1B,5.920616,5.903158,5.978244,5.920344,5.924897,6.036676
FAM223A,6.938512,6.807585,7.205807,6.749563,6.949293,7.079721
SEPN1,6.381913,6.504336,6.441889,6.401257,6.441889,6.915888
TOP1,7.93527,7.6065,7.736523,8.705571,8.772468,9.271511
LL22NC03-75H12.2,6.05415,6.107613,6.53917,5.920344,6.113459,6.016569
IPPK,6.616528,6.530612,6.732724,6.694393,6.492849,6.46503
TBC1D22A-AS1,6.491796,6.291585,6.17237,6.135203,6.730397,6.718606
FAM86B3P,7.019487,6.639924,6.369778,6.616213,6.416393,6.163312
FUNDC2,6.498809,6.122717,6.122717,5.790977,5.924897,5.924218
SORCS3,6.196851,6.098739,6.059846,5.892581,5.984052,5.826203
STK17B,8.333357,7.984593,8.38094,7.919608,7.714437,8.197929
LTK,9.916957,10.25945,10.3627,9.477069,10.13875,9.818156
SAT1,12.66402,11.89335,12.85565,13.29881,13.52262,12.97303
SAT1,7.597377,7.351841,7.89535,7.698134,8.395874,7.883293
EPS15,11.13253,11.18724,11.04648,11.5226,11.28148,11.13448
DTNA,11.33262,10.30449,9.953634,10.57768,11.05473,10.21556
PTCD2,7.835378,5.92605,5.999661,5.920344,5.854263,5.959157
NUAK1,5.910167,5.968008,5.87499,5.86385,5.882346,6.342862
ASTN2,5.998695,5.880003,6.106237,5.906255,5.868231,5.891332
HNRNPLL,6.975962,7.39128,7.243901,7.271296,7.034107,7.531977
IGSF8,6.415138,7.036762,6.9042,6.749563,6.750673,6.569107
IGSF1,7.381376,7.437859,7.327963,7.664478,7.673471,8.058498
IGSF1,5.85469,5.914957,6.841389,5.806895,5.896739,5.891332
TPPP,6.858753,6.615372,7.149609,6.217106,6.602534,6.60194
IGSF6,10.74188,10.07649,10.99337,10.57768,11.65238,11.69247
TPRG1,5.752348,5.880003,5.956239,5.877937,5.882346,5.858247
COX8C,5.806526,5.819942,5.838429,5.746718,5.868231,5.79358
LLGL2,10.4693,11.02237,11.01545,10.31522,10.10202,9.406859
LLGL1,5.941961,5.968008,5.945912,5.849373,5.868231,5.891332
DDIT4L,5.877025,6.107613,6.122717,5.976871,5.984052,5.996631
TRAFD1,12.50799,12.26279,11.97017,12.41446,13.25167,12.17808
PSG10P,5.961408,5.856327,5.788145,5.877937,5.924897,5.826203
PSG5,6.036613,6.007179,6.07796,5.920344,5.984052,6.306478
DCAF13,6.430632,6.836203,6.859535,6.49294,6.558431,6.163312
HOMER1,5.941961,5.86802,5.898674,5.920344,5.95378,5.874076
HOMER1,6.213916,6.27752,6.19775,6.35598,6.389653,6.20492
MRS2,7.665422,7.598196,7.736523,7.472493,7.163348,6.944984
ZNF81,6.536397,6.573312,6.473079,6.76878,6.665508,6.859765
ZNF81,6.196851,6.202124,6.228915,6.177334,6.363409,6.24577
ZNF81,6.05415,6.122717,6.114114,6.3297,6.21849,6.20492
ABR,6.7847,6.580264,6.641246,6.856763,6.708965,7.144593
EML6,6.017524,6.169223,6.087387,6.006923,6.047061,6.036676
CYBA,13.63811,13.73406,13.53169,14.0784,13.17149,13.47969
KRT8,8.462984,8.223529,7.900362,8.248751,8.563319,8.624072
NPHP4,5.961408,5.968008,6.020956,6.064227,5.984052,6.078143
ADAMTS5,6.170197,6.456372,6.275047,5.892581,6.080398,5.942095
DNPH1,10.48146,10.80776,10.85568,10.35142,9.895669,9.217402
TECR,9.362975,9.678337,9.094317,9.101088,8.739098,8.761079
TCTN3,5.910167,5.903158,6.07796,5.892581,5.924897,5.978114
PPP1R13B,8.839885,8.610041,7.596483,7.383229,8.898366,8.60627
MDH1B,10.4693,10.50435,10.35695,11.02449,10.61352,10.79874
ABCC10,7.848565,7.546569,7.23427,7.552587,7.9253,7.992805
ABCC10,7.059236,7.263792,7.136032,6.97889,6.856994,6.766585
COG1,10.01873,9.778775,9.71648,9.831786,9.631152,8.975166
CSN1S2AP,5.86583,5.903158,5.813433,5.892581,5.868231,5.826203
ZNF891,6.282003,6.322482,6.318768,6.107314,5.896739,6.016569
PDGFA,6.771386,6.443595,6.512441,6.970171,7.059545,7.66972
GTSE1-AS1,7.304687,7.341954,7.238166,7.416303,7.447491,7.4037
BHLHA9,6.125612,6.075456,6.131122,6.470943,6.174483,6.286868
SEC14L4,7.077922,7.110039,6.935249,6.848399,7.255993,7.632034
SRGAP2B,9.866662,10.14553,10.09108,10.67078,10.91534,10.46575
SEMA5A,6.658262,6.396152,6.399745,6.49294,6.203215,6.163312
KRTAP5-11,9.536723,9.464731,9.044416,9.132883,9.388622,9.412127
CXCL12,6.090475,6.202124,6.212611,6.3297,6.113459,6.26688
DDX56,11.4421,11.7217,11.57378,11.32038,11.25172,10.40597
DDX54,7.646127,7.705933,7.660001,7.58297,7.475913,7.360245
DDX52,6.36586,6.354117,6.340702,6.425461,6.467035,6.184578
DDX53,5.723935,5.758071,5.910578,5.835617,5.882346,5.874076
DDX51,10.41058,10.43973,9.927644,10.13897,10.4333,11.0069
DDX58,9.409599,9.060192,7.669629,10.37469,11.63175,9.713272
ADCK3,6.330981,6.38384,6.361605,6.470943,6.258532,6.20492
TINF2,11.99422,12.06216,12.06026,12.23757,11.82181,11.62578
ZNF772,6.05415,6.025139,5.887438,6.035419,5.924897,5.891332
SZT2,6.143944,6.107613,6.059846,6.148658,6.174483,6.24577
SZT2,6.690966,6.727094,6.890264,7.174234,6.967325,7.205807
SZT2,8.680633,8.568572,8.670451,8.478391,8.26911,8.790537
DUX4,6.527644,6.337647,6.059846,6.377681,6.558431,6.324643
ZHX1-C8orf76,7.727361,7.770428,8.06242,8.187023,7.616585,7.569416
CACNA2D3,5.920616,5.808808,5.978244,5.835617,5.868231,5.826203
SLC15A1,5.941961,6.007179,5.887438,5.948517,5.984052,5.959157
TDRD1,6.658262,6.59204,6.377012,6.437139,7.155664,7.106454
ARSH,5.941961,6.042316,6.020956,5.948517,5.896739,5.996631
AFF3,6.161412,6.369753,6.281685,6.091805,6.113459,6.057187
GJC1,6.07209,5.947649,5.887438,6.164002,5.999275,6.057187
CLIC4,6.810287,6.78341,6.715099,8.428489,7.427217,7.788215
CD81,11.18697,11.75254,11.38764,11.114,10.83432,9.865798
TMEM231,5.752348,5.968008,5.706401,5.86385,5.839941,5.858247
GABRA1,5.961408,5.914957,5.934162,5.849373,5.782914,5.79358
PLEKHO1,9.08448,9.351095,9.207389,9.309241,9.514115,9.282584
CHST12,10.17288,10.6512,10.47809,11.05501,10.20531,9.289167
PSMD2,12.3935,12.58057,12.22726,13.20286,12.36916,12.28411
ELAC2,6.196851,6.449691,6.318768,6.414389,6.389653,6.057187
SPTAN1,9.662219,9.324587,8.362329,8.069864,9.696594,9.530188
TREML5P,6.852418,6.042316,6.880484,7.3721,6.624383,6.430799
EFR3B,5.85469,5.892165,5.863283,5.976871,6.047061,6.078143
STX7,8.455195,8.393902,8.543858,8.927209,8.628969,9.2224
BRD4,6.982073,6.957342,6.819768,6.962574,7.453923,8.115976
BRD4,10.64874,10.39698,10.07686,10.34143,11.09941,11.27582
DRD4,6.536397,6.807585,6.859535,7.250034,6.865008,6.702885
BCL2L15,8.795889,8.515196,7.74455,7.71867,9.028034,8.87082
WDR24,8.044234,8.568572,8.344819,8.381626,8.276546,7.978862
NAA35,6.05415,5.892165,5.978244,6.02067,5.924897,5.742836
NAA35,7.405135,7.476399,7.335001,7.517551,7.730092,7.053476
RD3,5.806526,5.903158,5.887438,5.776537,5.812113,5.710724
RD3,5.979813,5.856327,5.887438,5.992622,5.939881,5.858247
TMEM106B,6.231824,6.122717,6.236971,6.078966,6.032274,5.891332
SHANK2,5.877025,5.880003,5.910578,5.806895,5.868231,5.826203
EFCAB14-AS1,5.920616,5.83298,5.934162,5.820233,5.868231,6.036676
PDXK,5.998695,5.968008,5.945912,5.86385,5.896739,5.959157
KIAA2013,9.284185,9.401097,9.144161,10.24661,9.051825,9.551526
SEZ6,5.990355,5.947649,5.945912,5.86385,6.015423,5.858247
LRRFIP1,9.302285,9.271415,9.285252,9.738328,9.351373,9.647164
RBM44,6.05415,6.107613,6.212611,6.189584,6.064227,5.924218
FAM209B,6.07209,6.007179,6.07796,6.078966,6.285336,6.119222
INPP5A,6.796818,6.567413,6.634977,6.955085,6.624383,7.053476
MKI67,6.330981,6.169223,6.19775,7.174234,6.645617,7.026666
MKI67,6.623254,6.709261,6.585767,7.698134,7.394199,7.413743
NHLH2,6.706067,6.396152,6.441889,6.344816,6.516026,6.60194
NOP14-AS1,6.108808,6.177903,6.275047,6.217106,6.113459,6.016569
C10orf82,6.231824,6.186362,6.17237,6.064227,6.113459,6.119222
PYROXD1,8.081445,8.611702,8.752689,7.838281,7.958217,7.505896
UNC5CL,6.161412,5.957964,5.978244,6.091805,6.232153,5.996631
OR51I1,5.85469,5.92605,5.813433,5.920344,5.924897,5.891332
FZD10-AS1,6.009676,7.179674,5.945912,5.86385,5.868231,5.826203
GTDC1,5.941961,5.903158,5.934162,6.006923,6.113459,5.924218
UNC45A,5.779991,5.83298,5.863283,5.86385,5.969588,5.924218
L1CAM,5.961408,5.729072,5.887438,5.849373,6.080398,5.959157
MFAP3,7.323261,7.301111,7.566483,7.26402,7.544043,7.531977
CASC4,6.090475,6.138015,6.07796,6.425461,6.064227,6.286868
TXNRD2,7.694497,7.673046,7.162902,7.123449,7.284179,7.382266
GUSBP11,7.17449,7.347204,7.158566,7.435932,7.348696,7.092387
SPATA7,6.893007,6.946689,7.220475,6.586282,6.750673,6.670757
ABCA7,10.56391,11.65727,10.74448,10.72882,10.82459,11.01904
ADM5,5.910167,5.819942,5.813433,5.86385,5.868231,5.858247
PAAF1,8.990896,9.367781,8.85789,9.346648,9.012207,7.942276
TMPRSS11D,5.779991,5.83298,6.032526,5.86385,5.782914,5.858247
WAC-AS1,6.017524,6.033784,6.114114,6.177334,6.015423,6.078143
ZEB1,8.575645,8.124989,8.875765,8.066224,8.700838,8.64509
DYNC1LI2,7.34401,7.437859,7.335001,7.923773,7.699612,8.162136
KCNJ2-AS1,6.459935,6.262027,6.304054,6.388521,6.351747,6.286868
FAT4,6.161412,5.988214,5.956239,5.976871,5.882346,5.996631
KLF14,6.205339,6.218601,5.910578,6.035419,6.174483,6.078143
KLF17,13.64409,13.87223,13.94354,14.3212,13.80749,14.15756
KLF16,12.53027,12.31954,11.74434,12.10024,12.44849,12.20922
TRIM49D1,6.04544,5.92605,5.887438,5.86385,5.882346,5.996631
